filename,publish_date,abstract
jofi.13061.txt,2021/10/1,"We present a new model of asset prices in which investors evaluate risk according to prospect theory and examine its ability to explain 23 prominent stock market anomalies. The model incorporates all of the elements of prospect theory, accounts for investors¡¯ prior gains and losses, and makes quantitative predictions about an asset¡®s average return based on empirical estimates of the asset¡®s return volatility, return skewness, and past capital gain. We find that the model can help explain a majority of the 23 anomalies. "
jofi.13062.txt,2021/8/1,"Beliefs of professional forecasters are benchmarked against those of a Bayesian econometrician BE who is learning about the unknown dynamics of the bond risk factors. Consistent with rational Bayesian learning, the forecast errors of individual professionals and BE are comparably predictable over the business cycle. The secular and cyclical patterns of professionals¡¯ forecasts relative to those of BE are explored in depth. Inconsistent with many models with belief dispersion, the relationship between professionals¡¯ yield disagreement and their matched disagreements about macroeconomic fundamentals is very weak. "
jofi.13066.txt,2021/12/1,"I examine the effects of information asymmetry¡¯ riven mispricing on security issuance. Using predisclosure changes in purchase obligations as a proxy for information asymmetry¡¯ riven mispricing, I find that managers avoid (prefer) issuing securities when they perceive their firms to be undervalued (overvalued). The effects of information asymmetry¡¯ riven mispricing are stronger on equity issuance than debt issuance. Consequently, undervaluation (overvaluation) causes an increase (decrease) in leverage. These effects are more pronounced for firms, periods, and securities associated with greater information asymmetry. The stock-trading patterns that managers follow suggest that their perceived mispricing is an important factor in both private and firm-level decisions. "
jofi.13067.txt,2021/12/1,"We test whether personal real estate shocks affect professional misconduct by financial advisors. We use a panel of advisors¡¯ home addresses and examine withinadvisor variation relative to other advisors who work at the same firm and live in the same ZIP code. We find a negative relation between housing returns and misconduct. We show that advisors¡¯ housing returns explain misconduct against out-of-state customers, breaking the link between customer and advisor housing shocks. Furthermore, the results are stronger for advisors with lower career risk from committing misconduct, and for advisors with greater borrowing constraints. "
jofi.13068.txt,2021/12/1,"We define a sentiment indicator based on option prices, valuation ratios, and interest rates. The indicator can be interpreted as a lower bound on the expected growth in fundamentals that a rational investor would have to perceive to be happy to hold the market. The bound was unusually high in the late 1990s, reflecting dividend growth expectations that in our view were unreasonably optimistic. Our approach exploits two key ingredients. First, we derive a new valuation ratio decomposition that is related to the Campbell¡¯ hiller loglinearization but that resembles the Gordon growth model more closely and has certain other advantages. Second, we introduce a volatility index that provides a lower bound on the market¡®s expected log return. "
jofi.13069.txt,2022/2/1,"Does automatic enrollment into a retirement plan increase financial distress due to increased borrowing outside the plan? We study a natural experiment created when the U.S. Army began automatically enrolling newly hired civilian employees into the Thrift Savings Plan. Four years after hire, automatic enrollmentincreases cumulative contributions to the plan by 4.1% of annual salary, but we find little evidence ofincreased financial distress. Automatic enrollment causes no signifiant change in credit scores, debt balances excluding auto debt and first mortgages, or adverse credit outcomes, with the possible exception of increasedfirst-mortgage balances in foreclosure. "
jofi.13070.txt,2021/12/1,"Using U.S. household-level data and plausibly exogenous variation in the locationtiming of home purchases with a single lender, I find that negative home equity causes a 2% to 6% reduction in household labor supply. Supporting causality, households are observationally equivalent at origination and equally sensitive to local housing shocks that do not cause negative equity. Results also hold comparing purchases within the same year-metropolitan statistical area that differ by only a few months. Though multiple channels are likely at work, evidence of nonlinear effects is broadly consistent with costs associated with housing lock and financial distress. "
jofi.13071.txt,2022/2/1,"This paper explores the role of trade invoicing currencies in the international spillover of monetary policy. Using high-frequency measures of Federal Reserve monetary policy shocks, I show that exchange rates, interest rates, and equity returns in countries with a larger share of dollar-invoiced imports systematically respond more to U.S. monetary policy. I document similar transmission effects from European Central Bank (ECB) monetary policy shocks to countries with euro-invoiced imports. I rationalize these findings within a New Keynesian framework. As a result of these spillovers, domestic monetary policy should be less effective in countries with traded goods invoiced in foreign currencies. "
jofi.13072.txt,2021/12/1,"I develop a structural model of mortgage demand and lender competition to study how leverage regulation affects the U.K. mortgage market. Using variation in riskweighted capital requirements across lenders and mortgages with different loan-tovalues (LTVs), I show that a 1-percentage-point increase in risk-weighted capital requirements increases lenders¡¯ marginal cost of originating mortgages by about 26 basis points (11%) on average. I use the estimated model to study proposed leverage regulations. Counterfactual analyses show that large lenders exploit a regulatory cost advantage, which increases concentration by about 20%, and suggest that banning high-LTV mortgages may reduce large lenders¡¯ equity buffer. "
jofi.13073.txt,2021/12/1,"We propose a new valuation method for private equity (PE) investments. It constructs a replicating portfolio using cash flows on listed equity and fixed-income instruments (strips). It then values the strips using an asset pricing model that captures the risk in the cross-section of bonds and equity factors. The method delivers a risk-adjusted profit on each PE investment and a time series for the expected return on each fund category. We find negative risk-adjusted profits for the average PE fund, with substantial heterogeneity and some persistence in the performance. Expected returns and risk-adjusted profit decline in the later part of the sample. "
jofi.13074.txt,2022/2/1,"We document the importance of covenant violations in transmitting bank health to nonfinancial firms. Roughly one-third of loans in our supervisory data breach a covenant during the 2008 to 2009 period, allowing lenders to force a renegotiation of loan terms or to accelerate repayment of otherwise long-term credit. Lenders in worse health are more likely to force a reduction in the loan commitment following a violation. The reduction in credit to borrowers who violate a covenant can account for the majority of the cross-sectional variation in credit supply during the 2008 to 2009 crisis. "
jofi.13077.txt,2021/12/1,"The importance of skilled labor and the inalienability of human capital expose firms to the risk of losing talent at critical times. Using Swedish microdata, we document that firms lose workers with the highest cognitive and noncognitive skills as they approach bankruptcy. In a quasi-experiment, we confirm that financial distress drives these results: following a negative export shock caused by exogenous currency movements, talent abandons the firm, but only if the exporter is highly leveraged. Consistent with talent dependence being associated with higher labor costs of financial distress, firms that rely more on talent have more conservative capital structures. "
jofi.13078.txt,2021/12/1,"Fire sales induced by investor redemptions have powerful spillover effects among funds that hold the same assets, hurting peer funds¡¯ performance and flows, and leading to further asset sales with negative bond price impact. A one-standard-deviation increase in our fire-sale spillover measure leads to a 45 (90) bp decrease in peer fund returns (flows) and a two percentage point increase in the likelihood of a large bond price drop. The results hold in a regression-discontinuity design addressing identifiation concerns. Timing, heterogeneity, instrumental-variable, and placebo tests further support the price-impact mechanism. Model-based counterfactual and stresstest analyses quantify the financial stability implications. "
jofi.13079.txt,2021/12/1,"We find dealer-level evidence that recent regulation on the leverage ratio requirement causes deviations from covered interest parity. Our analysis uses a unique data set of currency derivatives with disclosed counterparty identities together with exogenous variation introduced by the U.K. leverage ratio framework. Dealers who are affected by the regulatory shock charge an additional premium of about 20 basis points per annum for synthetic dollar funding relative to unaffected dealers. This finding holds even after controlling for changes in clients¡¯ demand. Also, some clients "
jofi.13080.txt,2021/12/1,"Do investment tax incentives improve job prospects for workers? We explore states¡¯ adoption of a major federal tax incentive that accelerates the depreciation of equipment investments for eligible firms but not for ineligible ones. Analyzing massive establishment-level data sets on occupational employment and computer investment, we find that when states expand investment incentives, eligible firms immediately increase their equipment and skilled employees; whereas they reduce routine-task employees after a delay of up to two years. These opposing effects constitute an overall insignifiant effect on the firms¡¯ total employment and shed light on the nuances of job creation through investment incentives. "
jofi.13081.txt,2021/12/1,"Motivated by the recent rise of populism in Western democracies, we develop a tractable equilibrium model in which a populist backlash emerges endogenously in a strong economy. In the model, voters dislike inequality, especially the high consumption of ¡¯ lites.¡¯ Economic growth exacerbates inequality due to heterogeneity in preferences , which leads to heterogeneity in returns on capital. In response to rising inequality, voters optimally elect a populist promising to end globalization. Equality is a luxury good. Countries with more inequality, higher financial development, and trade defiits are more vulnerable to populism, both in the model and in the data. "
jofi.13082.txt,2021/12/1,"Sports betting markets offer a novel laboratory to test theories of cross-sectional asset pricing anomalies. Two features of this market¡¯ o systematic risk and terminal values exogenous to betting activity¡¯ vade the joint hypothesis problem, allowing mispricing to be detected. Examining a large and diverse set of liquid betting contracts, I find strong evidence of momentum, consistent with delayed overreaction and inconsistent with underreaction and rational pricing. Returns are a fraction of those in financial markets and fail to overcome transactions costs, preventing arbitrage from eliminating them. An insight from betting also predicts value and momentum returns in U.S. equities. "
jofi.13083.txt,2021/12/1,"Partisan perception affects the actions of professionals in the financial sector. Linking credit rating analysts to party affiliations from voter records, we show that analysts not affiliated with the U.S. president¡®s party downward-adjust corporate credit ratings more frequently. Since we compare analysts with different party affiliations covering the same firm in the same quarter, differences in firm fundamentals cannot explain the results. We also find a sharp divergence in the rating actions of Democratic and Republican analysts around the 2016 presidential election. Our results show that analysts¡¯ partisan perception has price effects and may influence firms¡¯ investment policies. "
jofi.13084.txt,2021/12/1,"We explain why banks and nonbank intermediaries coexist in a model based only on differences in their funding costs. Banks enjoy a low cost of capital due to safety nets and money-like liabilities. We show that this can actually be a disadvantage: it generates a soft-budget-constraint problem that makes it diffiult for banks to credibly threaten to withhold additional funding to failed projects. Nonbanks emerge to solve this problem. Their high cost of capital is an advantage: it allows them to commit to terminate funding. Still, nonbanks never take over the entire market, but other coexist with banks in equilibrium. "
jofi.13085.txt,2022/2/1,"This paper studies institutional investors¡¯ incentives to be engaged shareholders. In 2017, the average institution gains an extra $129,000 in annual management fees if a stockholding increases 1% in value, considering both the direct effect on assets under management and the indirect effect on subsequent fund flows. The estimates range from $19,600 for investments in small firms to $307,600 for investments in large firms. Institutional shareholders in one firm often gain when the firm¡®s competitors do well, by virtue of institutions¡¯ holdings in those firms, but the impact of common ownership is modest in the most concentrated industries. "
jofi.13086.txt,2021/12/1,"Poor financial health of intermediaries coincides with low asset prices and high risk premiums. Is this because intermediaries matter for asset prices, or because their health correlates with economy-wide risk aversion? In the first case, return predictability should be more pronounced for asset classes in which households are less active. We provide evidence supporting this prediction, suggesting that a quantitatively sizable fraction of risk premium variation in several large asset classes such as credit or mortgage-backed securities (MBS) is due to intermediaries. Movements in economy-wide risk aversion create the opposite pattern, and we find this channel also matters. "
jofi.13087.txt,2022/2/1,"We propose a new measure of private information in decentralized markets¡¯ connections¡¯ hich exploits the time variation in the number of dealers with whom a client trades in a time period. Using trade-level data for the U.K. government bond market, we show that clients perform better when having more connections as their trades predict future price movements. Time variation in market-wide connections also helps explain yield dynamics. Given our novel measure, we present two applications suggesting that (i) dealers pass on information, acquired from their informed clients, to their affiliates, and (ii) informed clients better predict the orderflow intermediated by their dealers. "
jofi.13088.txt,2022/2/1,"We report evidence from a randomized field experiment conducted by a major student loan servicer, Navient, in which student loan borrowers received prepopulated applications for income-driven repayment (IDR) plans. Treatment increased IDR enrollment by 34 percentage points relative to the control group. Using the random treatment assignment as an instrument for IDR enrollment, we furthermore provide local average treatment effect (LATE) estimates of the effects of IDR enrollment on new delinquencies, monthly student loan payments, and consumer spending. Our study is the first field-experimental evaluation of a U.S. government program designed to address the soaring debt burdens of U.S. households. "
jofi.13089.txt,2022/2/1,"Non-deal roadshows (NDRs) are private meetings between management and institutional investors, typically organized by sell-side analysts. We find that around NDRs, local institutional investors trade heavily and profitably, while retail trading is signifiantly less informed. Analysts who sponsor NDRs issue signifiantly more optimistic recommendations and target prices, together with more ¡¯ eatable¡¯ earnings forecasts, consistent with analysts issuing strategically biased forecasts to win NDR business. Our results suggest that NDRs result in a substantial information advantage for institutional investors and create signifiant conflicts of interests for the analysts who organize them. "
jofi.13090.txt,2022/2/1,"Innovations in statistical technology in functions including credit-screening have raised concerns about distributional impacts across categories such as race. Theoretically, distributional effects of better statistical technology can come from greater flexibility to uncover structural relationships or from triangulation of otherwise excluded characteristics. Using data on U.S. mortgages, we predict default using traditional and machine learning models. We find that Black and Hispanic borrowers are disproportionately less likely to gain from the introduction of machine learning. In a simple equilibrium credit market model, machine learning increases disparity in rates between and within groups, with these changes attributable primarily to greater flexibility. "
jofi.13093.txt,2022/2/1,"I identify the effects of financial constraints on firms¡¯ product pricing decisions, using insurance groups containing both life and property & casualty (P&C) divisions. Following P&C divisions¡¯ losses, life divisions change prices in a manner that can generate more immediate financial resources: premiums fall (rise) for life policies that immediately increase (decrease) insurers¡¯ financial resources. Premiums change more in groups that are more constrained. Life divisions increase transfers to P&C divisions, suggesting P&C divisions¡¯ shocks are transmitted to life divisions. Results hold when instrumenting for P&C divisions¡¯ losses with exposure to unusual weather damages, implying that the effects are causal. "
jofi.13094.txt,2022/2/1,"We present new data on female representation in the academic finance profession. In our sample of finance faculty at top-100 U.S. business schools during 2009 to 2017, only 16.0% are women. The gender imbalance manifests in several ways. First, after controlling for research productivity, women hold positions at lower ranked institutions and are less likely to be full professors. Results also suggest that they are paid less. Second, women publish fewer papers. This gender gap exists in research quantity, not quality. Third, women have more female coauthors, suggesting smaller publication networks. Time-series data suggest shrinking gender gaps in recent years. "
jofi.13095.txt,2022/2/1,"A more positive cultural trust bias by an equity analyst¡®s country of origin toward a firm¡®s headquarter country is associated with signifiantly more positive stock recommendations. The cultural bias effect is stronger for eponymous firms whose names mention their home country and varies over time, increasing with negative sentiment. I find evidence of a negative North-South bias during the European debt crisis and United Kingdom-Europe divergence amid Brexit. Share price reactions to recommendations by more biased analysts are weaker, and more biased recommendations are worse predictors of monthly stock returns. More positively biased analysts also assign higher target prices. "
jofi.13096.txt,2022/2/1,"We develop a flexible and bias-adjusted approach to jointly examine skill, scalability, and value-added across individual funds. We find that skill and scalability (i) vary substantially across funds, and (ii) are strongly related, as great investment ideas are diffiult to scale up. The combination of skill and scalability produces a valueadded that (i) is positive for the majority of funds, and (ii) approaches its optimal level after an adjustment period (possibly due to investor learning). These results are consistent with theoretical models in which funds are skilled and able to extract economic rents from capital markets. "
jofi.13097.txt,2022/2/1,"Conventional wisdom suggests that labor market distress drives workers into temporary self-employment, lowering entrepreneurial quality. Analyzing employment histories for 640,000 U.S. workers, we document that graduating college during a period of high unemployment does increase entry to entrepreneurship. However, compared to voluntary entrepreneurs, firms founded by forced entrepreneurs are more likely to survive, innovate, and receive venture backing. Explaining these results, we confirm that labor shocks disproportionately impact high earners, with these workers starting more successful firms. Overall, we document untapped entrepreneurial potential across the top of the income distribution and the role of recessions in reversing this missing entrepreneurship. "
jofi.13098.txt,2022/2/1,"We develop a stationary model of the aggregate stock market featuring both dividendpaying and no-dividend stocks within a familiar, parsimonious consumption-based equilibrium framework. We find that such a simple feature leads to profound implications supporting several stock market empirical regularities that leading consumption-based asset pricing models have diffiulty reconciling. Namely, the presence of no-dividend stocks in the stock market leads to a lower correlation between stock market returns and the aggregate consumption growth rate, a nonmonotonic and even negative relation between the stock market risk premium and its volatility, and a downward-sloping term structure of equity risk premia. "
jofi.13099.txt,2022/2/1,"We provide the first systematic evidence on the link between long-short anomaly portfolio returns¡¯  cornerstone of the cross-sectional literature¡¯ nd the timeseries predictability of the aggregate market excess return. Using 100 representative anomalies from the literature, we employ a variety of shrinkage techniques (including machine learning, forecast combination, and dimension reduction) to effiiently extract predictive signals in a high-dimensional setting. We find that longshort anomaly portfolio returns evince statistically and economically signifiant outof-sample predictive ability for the market excess return. The predictive ability of anomaly portfolio returns appears to stem from asymmetric limits of arbitrage and overpricing correction persistence. "
jofi.13100.txt,2022/4/1,"I find that returns are predictably negative for several months after the onset of recessions, becoming high only thereafter. I identify business cycle turning points by estimating a state-space model using macroeconomic data. Conditioning on the business cycle further reveals that returns exhibit momentum in recessions, whereas in expansions they display the mild reversals expected from discount rate changes. A strategy exploiting this pattern produces positive alphas. Using analyst forecast data, I show that my findings are consistent with investors¡¯ slow reaction to recessions. When expected returns are negative, analysts are too optimistic and their downward expectation revisions are exceptionally high. "
jofi.13105.txt,2022/4/1,"Using historical data on postwar financial crises around the world, we show that the combination of rapid credit and asset price growth over the prior three years, whether in the nonfinancial business or the household sector, is associated with a 40% probability of entering a financial crisis within the next three years. This compares with a roughly 7% probability in normal times, when neither credit nor asset price growth is elevated. Our evidence challenges the view that financial crises are unpredictable ¡¯ olts from the sky¡¯ and supports the Kindleberger-Minsky view that crises are the byproduct of predictable, boom-bust credit cycles. This predictability favors policies that lean against incipient credit-market booms. "
jofi.13106.txt,2022/4/1,"This paper proposes a theory of excess price fluctuations in over-the-counter secondary markets. When heterogeneous assets trade under asymmetric information, a quality effect emerges: high liquidity lowers the quality of the pool of sellers and decreases future liquidity. Cyclical equilibria can arise even without fundamental shocks. In a cycle, investors speculate by bidding up the price of low-quality assets, anticipating a high resale price at the peak. When this resale effect is strong, cycles disappear and multiple steady states coexist with different levels of liquidity. The model rationalizes empirical patterns for corporate bonds and housing in particular. "
jofi.13107.txt,2022/4/1,"We document large, longer term, joint regime shifts in asset valuations and the real federal funds rate-r* spread. To interpret these findings, we estimate a novel macrofinance model of monetary transmission and find that the documented regimes coincide with shifts in the parameters of a policy rule, with long-term consequences for the real interest rate. Estimates imply that two-thirds of the decline in the real interest rate since the early 1980s is attributable to regime changes in monetary policy. The model explains how infrequent changes in the stance of monetary policy can generate persistent changes in asset valuations and the equity premium. "
jofi.13110.txt,2022/4/1,"We examine how the payment processing role of banks affects their lending activity. In our model, banks operate in separate zones, and issue claims to entrepreneurs who purchase some inputs outside their own zone. Settling bank claims across zones incurs a cost. In equilibrium, a liquidity externality arises when zones are suffiiently different in their outsourcing propensities¡¯  bank may restrict its own lending because it needs to hold liquidity against claims issued by another bank. Our work highlights that the disparate motives for interbank borrowing (investing in productive projects and managing liquidity) can have different effects on effiiency. "
jofi.13111.txt,2022/4/1,"The average difference between the court value and postemergence market value of newly issued stocks in Chapter 11 reorganizations exceeds 50%. We show that public dissemination of transactions in defaulted bonds reduces this difference by 23% and largely eliminates interclaimant wealth transfers. The effects of dissemination are only signifiant when the bonds are suffiiently traded around the court valuation date and when they receive signifiant amounts of postemergence equity, indicating that the bond¡®s value is sensitive to the size and allocation of the pie. These findings imply that security prices have real effects: they improve the valuations of bankruptcy participants. "
jofi.13112.txt,2022/4/1,"We model a market for a skill in short supply and high demand, where the presence of charlatans (professionals who sell a service they do not deliver on) is an equilibrium outcome. In the model, reducing the number of charlatans through regulation lowers consumer surplus because of the resulting reduction in competition among producers. Producers can benefit from this reduction, potentially explaining the regulation we observe. The effect on total surplus depends on the type of regulation. We derive the factors that drive the cross-sectional variation in charlatans (regulation) across professions. "
jofi.13113.txt,2022/4/1,"We examine equity markets¡¯ reaction to the first-time disclosure of the CEO-worker pay ratio by U.S. public companies in 2018. We find that firms disclosing higher pay ratios experience signifiantly lower abnormal announcement returns. Firms whose shareholders are more inequality-averse experience a more negative market response to high pay ratios. Furthermore, during 2018 more inequality-averse investors rebalance their portfolios away from stocks with a high pay ratio relative to other investors. Our results suggest that equity markets are concerned about high withinfirm pay dispersion, and investors¡¯ inequality aversion is a channel through which high pay ratios negatively affect firm value. "
jofi.13114.txt,2022/4/1,"The average distance of U.S. banks from their small corporate borrowers increased before the global financial crisis, especially for banks in competitive counties. Small distant loans are harder to make, so loan quality deteriorated. Surprisingly, such lending intensified as the Fed raised interest rates from 2004. Why? We show that banks¡¯ responses to higher rates led bank deposits to shift into competitive counties. Short-horizon bank management recycled these inflows into risky loans to distant uncompetitive counties. Thus, rate hikes, competition, and managerial short-termism explain why inflows ¡¯ urned a hole¡¯ in banks¡¯ pockets and, more generally, increased risky lending. "
jofi.13117.txt,2022/4/1,"We develop a new method to estimate Tobin¡®s Qs of conglomerate divisions without relying on standalone firms. Divisional Qs differ considerably from those of standalone firms across industries, over time, and in their sensitivity to economic shocks. The differences are explained by intraconglomerate covariance structures and access to internal capital markets that mitigate external financing frictions. Consequently, the Qs capture variation in the allocation of assets in the economy: within firms through internal capital markets and across focused and diversified firms through diversifying acquisitions. Overall, our method provides opportunities to study the economic mechanisms that explain corporate diversifiation. "
jofi.13118.txt,2022/4/1,"Variable annuities, which package mutual funds with minimum return guarantees over long horizons, accounted for $1.5 trillion or 35% of U.S. life insurer liabilities in 2015. Sales decreased and fees increased during the global financial crisis, and insurers made guarantees less generous or stopped offering guarantees to reduce risk exposure. These effects persist in the low-interest rate environment after the global financial crisis, and variable annuity insurers suffered large equity drawdowns during the COVID-19 crisis. We develop and estimate a model of insurance markets in which financial frictions and market power determine pricing, contract characteristics, and the degree of market completeness. "
jofi.13119.txt,2022/4/1,"We find that three factors¡¯ ryptocurrency market, size, and momentum¡¯ apture the cross-sectional expected cryptocurrency returns. We consider a comprehensive list of price- and market-related return predictors in the stock market and construct their cryptocurrency counterparts. Ten cryptocurrency characteristics form successful long-short strategies that generate sizable and statistically signifiant excess returns, and we show that all of these strategies are accounted for by the cryptocurrency three-factor model. Lastly, we examine potential underlying mechanisms of the cryptocurrency size and momentum effects. "
jofi.13120.txt,2022/4/1,"We provide evidence that agents have slow-moving beliefs about stock market volatility that lead to initial underreaction to volatility shocks followed by delayed overreaction. These dynamics are mirrored in the VIX and variance risk premiums, which reflect investor expectations about volatility, and are also supported in both surveys and firm-level option prices. We embed these expectations into an asset pricing model and find that the model can account for a number of stylized facts about market returns and return volatility that are diffiult to reconcile, including a weak or even negative risk-return trade-off. "
jofi.13122.txt,2022/6/1,We analyze how individuals reinvest realized capital gains and losses exploiting plausibly exogenous sales due to mutual fund liquidations. Individuals reinvest 83% if a forced sale results in a gain relative to the initial investment; but reinvest only 40% in the event of a loss. This difference is statistically signifiant for more than six months and arises because many individuals forced to realize a loss choose not to reinvest anything and some even exit the stock market altogether. Individuals treat realized losses differently from paper losses and are discouraged from investing more and participating in the stock market. 
jofi.13124.txt,2022/6/1,"Using loan-level data from Germany, we investigate how the introduction of modelbased capital regulation affected banks¡¯ ability to absorb shocks. The objective of this regulation was to enhance financial stability by making capital requirements responsive to asset risk. Our evidence suggests that banks ¡¯ ptimized¡¯ model-based regulation to lower their capital requirements. Banks systematically underreported risk, with underreporting more pronounced for banks with higher gains from it. Moreover, large banks benefitted from the regulation at the expense of smaller banks. Overall, "
jofi.13125.txt,2022/6/1,"We study market dynamics when an owner learns about the quality of her asset over time. Since this information is private, the owner sells strategically to a less informed buyer following suffiient negative information. In response, market prices feature a ¡¯ -shape¡¯ and trading probabilities a ¡¯ ump-shape¡¯ with respect to the time to sale. As the owner initially acquires greater information, buyers suffer greater adverse selection, and prices fall accordingly. Eventually, the probability of an informed sale shrinks, and prices rebound. We provide evidence consistent with our model in markets for residential real estate, venture capital investments, and construction equipment. "
jofi.13126.txt,2022/6/1,"This paper documents the existence of a persistent component in consumption growth. We take a novel approach using news coverage to capture investor concern about economic growth prospects. We provide evidence that consumption growth is highly predictable over long horizons¡¯ ur measure explains between 23% and 38% of cumulative future consumption growth at the five-year horizon and beyond. Furthermore, we show a strong connection between this predictability and asset prices. Innovations to our measure price 51 standard portfolios in the cross section and our one-factor model outperforms many benchmark macro- and return-based multifactor models. "
jofi.13127.txt,2022/6/1,"We estimate a structural model of resource allocation on work hours of Federal Reserve bank supervisors to disentangle how supervisory technology, preferences, and resource constraints impact bank outcomes. We find a signifiant effect of supervision on bank risk and large technological scale economies with respect to bank size. Consistent with macroprudential objectives, revealed supervisory preferences disproportionately weight larger banks, especially post-2008 when a resource reallocation to larger banks increased risk on average across all banks. Shadow cost estimates show tight resources around the financial crisis and counterfactuals indicate that binding constraints have large effects on the distribution of bank outcomes. "
jofi.13128.txt,2022/6/1,"Robinhood investors increased their holdings in the March 2020 COVID bear market, indicating an absence of collective panic and margin calls. This steadfastness was rewarded in the subsequent bull market. Despite unusual interest in some ¡¯ xperience¡¯ stocks (e.g., cannabis stocks), they tilted primarily toward stocks with high past share volume and dollar-trading volume (themselves mostly big stocks). From mid-2018 to mid-2020, an aggregated crowd consensus portfolio (a proxy for the household-equalweighted portfolio) had both good timing and good alpha. "
jofi.13129.txt,2022/6/1,"Recent research argues that uncertainty about future stock borrowing fees hinders short-selling, and this risk explains the performance of short strategies. One possible mechanism is that borrowing fee risk carries a risk premium. Since the present value of the uncertain borrowing fee is reflected in options prices, the difference between option-implied and realized fees estimates this premium. We find that the risk premium is small. Moreover, if the risk premium is substantial, it should be reflected in the returns to short-selling stock after adjusting for stock borrowing fees. However, borrowing fee risk does not predict fee-adjusted returns. "
jofi.13130.txt,2022/6/1,"Short-term trade ideas are a component of analyst research highly valued by institutional investors. Using a novel and comprehensive database, we find that trade ideas have a stock price impact at least as large as recommendation and target price changes. Trade ideas based on expectations of future events are more informative than those identifying incomplete incorporation of past information in stock prices. Analysts with better access to a firm¡®s management produce better trade ideas. Institutional investors trade in the direction of trade ideas. Investors following trade ideas can earn signifiant abnormal returns, consistent with analysts possessing valuable short-term stock-picking skills. "
jofi.13131.txt,2022/6/1,Momentum in individual stock returns relates to momentum in factor returns. Most factors are positively autocorrelated: the average factor earns a monthly return of six basis points following a year of losses and 51 basis points following a positive year. We find that factor momentum concentrates in factors that explain more of the cross section of returns and that it is not incidental to individual stock momentum: momentum-neutral factors display more momentum. Momentum found in higheigenvalue principal component factors subsumes most forms of individual stock momentum. Our results suggest that momentum is not a distinct risk factor¡¯ t times other factors. 
jofi.13134.txt,2022/6/1,"We investigate the effects of private equity firms on product markets using price and sales data for an extensive number of consumer products. Following a private equity deal, target firms increase retail sales of their products 50% more than matched control firms. Price increases¡¯ oughly 1% on existing products¡¯ o not drive this growth; the launch of new products and geographic expansion do. Competitors reduce their product offerings and marginally raise prices. Cross-sectional results on target firms, private equity firms, the economic environment, and product categories suggest that private equity generates growth by easing financial constraints and providing managerial expertise. "
jofi.13135.txt,2022/8/1,"Textbook models assume that investors try to insure against bad states of the world associated with specifi risk factors when investing. This is a testable assumption and we develop a survey framework for doing so. Our framework can be applied to any risk factor. We demonstrate the approach using consumption growth, which makes our results applicable to most modern asset-pricing models. Participants respond to changes in the mean and volatility of stock returns consistent with textbook models, but we find no evidence that they view an asset¡®s correlation with consumption growth as relevant to investment decisions. "
jofi.13136.txt,2022/8/1,"We examine the effect of pay transparency on the gender pay gap and firm outcomes. Using a 2006 legislation change in Denmark that requires firms to provide genderdisaggregated wage statistics, detailed employee-employer administrative data, and difference-in-differences and difference-in-discontinuities designs, we find that the law reduces the gender pay gap, primarily by slowing wage growth for male employees. The gender pay gap declines by 2 percentage points, or 13% relative to the prelegislation mean. Despite the reduction of the overall wage bill, the wage transparency mandate does not affect firm profitability, likely because of the offsetting effect of reduced firm productivity. "
jofi.13137.txt,2022/8/1,"We provide plausibly identified evidence for the role of investor disagreement in asset pricing. Our natural experiment exploits the staggered implementation of the Electronic Data Gathering, Analysis, and Retrieval (EDGAR) system, which induces a reduction in investor disagreement. Consistent with models of investor disagreement, EDGAR inclusion helps resolve disagreement around information events, leading to stock price corrections. The reduction in disagreement following EDGAR inclusion also reduces stock price crash risk, especially among stocks with binding short-sale constraints and high investor optimism. "
jofi.13138.txt,2022/8/1,"We study the impact of debtor distress on support for a populist far-right political party during a financial crisis. Our empirical approach exploits variation in exposure to foreign currency household loans during a currency crisis in Hungary. Foreign currency debt exposure leads to a large, persistent increase in support for the populist far right. We document that the far right advocated for foreign currency debtors¡¯ interests by proposing aggressive debt relief and was rewarded with support from these voters. Our findings are consistent with theories emphasizing that conflict between creditors and debtors can shape political outcomes after financial crises. "
jofi.13139.txt,2022/8/1,I propose a general equilibrium model with heterogeneous investors to explain the key properties of the U.S. real and nominal term structure of interest rates. I find that differences in investors¡¯ elasticities of intertemporal substitution are critical in accounting for the dynamics of nominal and real yields. The nominal term structure is driven primarily by real shocks so that it can be upward sloping regardless of the correlation between nominal and real shocks. 
jofi.13158.txt,2022/8/1,"This paper quantifies the aggregate effects of financing constraints. We start from a standard dynamic investment model with collateral constraints. In contrast to the existing quantitative literature, our estimation does not target the mean leverage ratio to identify the scope of financing frictions. Instead, we use a reduced-form coeffiient from the recent corporate finance literature that connects exogenous debt capacity shocks to corporate investment. Relative to a frictionless benchmark, collateral constraints induce losses of 7.1% for output and 1.4% for total factor productivity (TFP) (misallocation). We show these estimated losses tend to be more robust to misspecifiation than estimates obtained by targeting leverage. "
jofi.13159.txt,2022/8/1,"We quantify the impact of bank market power on monetary policy transmission through banks to borrowers. We estimate a dynamic banking model in which monetary policy affects imperfectly competitive banks¡¯ funding costs. Banks optimize the pass-through of these costs to borrowers and depositors, while facing capital and reserve regulation. We find that bank market power explains much of the transmission of monetary policy to borrowers, with an effect comparable to that of bank capital regulation. When the federal funds rate falls below 0.9%, market power interacts with bank capital regulation to produce a reversal of the effect of monetary policy. "
